Author, Gender, Age, Docs, Words
4c4f254d93ab1293ddf552ce13afd00e,male,20s,1.0,50.0
4c51001aa175ded3ae686b2a2e24a6e8,female,20s,1.0,22.0
4c51a01beafab8981e32f673bd27d346,male,20s,9.0,121.0
4c51c1d3591da20e8cf02d4e804cac4,male,30s,1.0,44.0
4c51f0853951ea612e896f9c18d2ef29,female,20s,1.0,51.0
4c520dcf02c63bdd0b0831a96c237742,female,20s,3.0,131.0
4c531b8237947fa2731a20dada61bdbc,female,20s,4.0,196.0
4c532034efb2a948c256c2bb4f1e5177,male,20s,1.0,35.0
4c5413b83afcaa24127c6fe1f7f19090,female,20s,1.0,157.0
4c546aa2df925604d29d0dc04be38b8a,female,30s,1.0,59.0
4c55a698af87c3d27e7ff25447312291,male,30s,1.0,10.0
4c5631fd71b748df6d5475668651a71e,female,30s,2.0,367.0
4c56a62bc16de9ec7136ebd34de017cb,male,30s,3.0,713.0
4c5897b99e39b4bd11779a314f120a6c,male,30s,1.0,15.0
4c58b6981b705634a1ad988387202474,female,20s,2.0,34.0
4c58f38f6c659f2a25516b85b97aabb,female,30s,1.0,10.0
4c5998a314d99c46a83e4d3de7de97e5,female,20s,3.0,562.0
4c5a7b0c11d0e34716c2320b29b580d3,male,30s,1.0,1124.0
4c5ab6c5f2053af3ae993fea0619ef25,female,20s,4.0,687.0
4c5af09023f1d70dd72adc6a3dd94290,female,20s,5.0,1577.0
4c5af7eeab9e6125f6246319bb60dc24,male,20s,1.0,17.0
4c5b49645cae3152469ea4472dbf6861,female,30s,1.0,16.0
4c5c46c6b5914f519b30fe7cec14f6d6,male,20s,2.0,513.0
4c5e8f84358984028d1f453da8a7750e,male,30s,1.0,11.0
4c5ee99a9cf8c9e49a142d68213a7304,male,30s,2.0,1155.0
4c6020ee18e294785aa872b469a3136d,female,30s,1.0,18.0
4c619a1d68cc0531535131b16ce393b4,male,20s,1.0,52.0
4c61f79acd722d17b5ce3576b859fa1b,female,30s,1.0,37.0
4c6202c35e38caf3982b6ddc0bf31b47,female,30s,1.0,26.0
4c63fa213afdfe8aae7fc3ac2558b88c,female,20s,1.0,27.0
4c64320240b8559501b219d42497696f,male,30s,6.0,818.0
4c64752134462e43590d660ba215951b,male,20s,1.0,28.0
4c64997aa4fc52303a51db03a1fc359a,male,30s,2.0,56.0
4c65f04980f8cda9d65e7f4dbcbcd992,female,20s,1.0,96.0
4c6746968fd0780aaa1dedf49c230b69,male,20s,2.0,444.0
4c684cfd5c5a601a39abec47884e7f01,male,20s,1.0,22.0
4c68eabd17b94391bf65530fe02408f6,male,30s,1.0,1096.0
4c693b21d5ccb2d4229a7ea4a521e125,male,20s,1.0,16.0
4c6a12065010d12b29c722e69937f878,male,20s,7.0,807.0
4c6acdda417dc1d36df6e53a86db1469,male,20s,1.0,34.0
4c6b51e4c306076ce36a4e59bcf471b5,male,20s,1.0,36.0
4c6d7afcfa24c01fcccd57884c5320db,female,20s,1.0,93.0
4c6f2f0f8d23a21fc52023705bb23b,female,30s,6.0,1064.0
4c6fbf97c8a3521df31240402399f912,male,20s,1.0,32.0
4c705b1c80301e6ace68cc8d514c6457,male,20s,1.0,109.0
4c71ad439ff38b34fada5ab4b8c381d1,male,30s,1.0,23.0
4c73e792f23de74151a6687543aac70e,male,30s,2.0,222.0
4c751bba2bfd9f4f64be821567c55c42,female,10s,5.0,672.0
4c784fe02e202aa28fa73e0cc26f7687,male,30s,1.0,3.0
4c7895324193382c703325523d496acd,male,20s,2.0,151.0
4c78b3efc29fd0d1e15ea85530d718b,female,30s,1.0,266.0
4c79b689792fd4c909a84f1399e4f59f,female,20s,1.0,33.0
4c7a141bb2ffefecc2bdae58c0d8470b,female,30s,1.0,396.0
4c7a46527d6dff688dbef5d056bf4f97,male,30s,4.0,372.0
4c7af1213f4d52cea9adcab89356126,male,20s,1.0,26.0
4c7b608ed260ac2086592b2d37187540,female,20s,1.0,12.0
4c7d020d389ead72849736e6bafd4e50,male,30s,1.0,19.0
4c7d96b5afe0481dd0f9f601f5dbf310,female,30s,1.0,39.0
4c7fadabaef1b67f2393e3507720a08f,female,30s,1.0,275.0
4c7fafdbc64467642fcd9550d0b07e1d,female,20s,1.0,40.0
4c81b8d500f834bc2e9cf877e7e86132,female,20s,1.0,126.0
4c822ae80eaff1d955b5fff17879a5c1,male,30s,1.0,285.0
4c82754068c683f2ad4a3312af1fd2ba,male,30s,1.0,77.0
4c830ac8d70d101b9aafc4e9ce3cbf2e,male,30s,3.0,1158.0
4c834c42f957f3f342218f8d80c8822d,male,30s,1.0,24.0
4c84a2d6de96a6b1c10fea4fefda3a70,male,20s,1.0,18.0
4c84a33ef7e3ecfbb09c2fcd6fb1409b,female,30s,1.0,17.0
4c850eb5cc0f3213c395d30e2a21e689,male,20s,3.0,183.0
4c862c4596907b854781380d4809d301,female,20s,2.0,23.0
4c869c568234bc8328ea6ea7d28ef2b8,female,30s,1.0,397.0
4c87084a2156f926ca3637dc6c0e33bf,female,20s,1.0,25.0
4c89380ef80ebc0f5c2f0c8f75c8dd38,male,20s,1.0,19.0
4c8af9be45f55b8041e506f2844f5a30,male,20s,1.0,25.0
4c8b5ff137718f26346bfd9bbac20bbd,male,20s,1.0,10.0
4c8babe4561381e75977b657cbb71527,male,20s,1.0,24.0
4c8dc50754ad055bbe75c3c8340bdd09,female,20s,2.0,54.0
4c8ea3159bf25a0d92a7ad13eabc3d72,male,30s,1.0,220.0
4c8eb793011047f52cf19e53093bfbfb,male,30s,1.0,10.0
4c8f4da47f16a1e3b269f98f5f440139,female,20s,2.0,294.0
4c90daef56b0f46a9454a144b2e97741,female,30s,3.0,1043.0
4c90e8ce197415d48b053c1b44bafeac,female,30s,1.0,27.0
4c96a6b8a2aafcc92bf9121c5596b305,male,30s,4.0,390.0
4c96ab91d5aab9246b6fe7f1fe9561f5,female,20s,1.0,11.0
4c96d05602ccd2a0f9750fc325dab4b3,male,20s,1.0,167.0
4c96d76c248444e79d4f889372bdf7b8,female,20s,3.0,311.0
4c970ac25f7428b36e4bb818ba52c9e8,male,30s,1.0,33.0
4c9831684b8548b07e8ab1e6da5b9d9a,female,30s,1.0,10.0
4c9848b14e91b1eb433f6b375f31faae,female,20s,1.0,120.0
4c98503daf737efb267f51f64e9b65c2,female,20s,3.0,1151.0
4c99bdfeaf0e51da2e8bfe49326720aa,female,10s,2.0,162.0
4c99c6a2f0c66cd39fba0422c9678140,female,30s,1.0,121.0
4c9a42d1a880bc7502665492393a3cc8,female,30s,1.0,92.0
4c9ae49989ed5c7961a018287ad5e171,female,20s,1.0,24.0
4c9b76a1d898873d6e070dabacc44c38,male,20s,1.0,67.0
4c9bbd571d843d293c35fe439c1df84b,female,30s,1.0,25.0
4c9ec05ada03d6cdcf945829e8fdd3ea,male,30s,1.0,12.0
4c9eee0b2fc38ed0beee8033907adf52,male,30s,1.0,21.0
4c9f023793c4c15e71f2a0f59c91e88e,male,30s,1.0,14.0
4c9fdcb8090be67924616fe1eecadadc,female,20s,1.0,6.0
4ca16f647539e4e783d9196d6a1d562,female,30s,1.0,28.0
4ca16fddd5ca23601dbd98249142c398,female,20s,1.0,95.0
4ca1770907c7e276db154c7cfd64008e,male,30s,2.0,1105.0
4ca32cfa23151450edd98315e4011d4c,female,20s,1.0,182.0
4ca5149ac8ff56658a8f62a6bc25b8d7,female,20s,1.0,87.0
4ca590001e621fc7d9037b7ddb135c3d,male,20s,1.0,19.0
4ca8e8c5cb828884a505d17cd098cfa0,male,20s,1.0,26.0
4ca93431cd1e2ff9f28ef2aa4baa0270,male,30s,2.0,114.0
4cab053eedbe024d82ce68fe48f26de7,male,20s,1.0,5.0
4cab548c559454b9548d1c1a248f3a4c,female,30s,1.0,45.0
4cab65b4bad97cdd0f9dc75fd88c783e,female,20s,1.0,32.0
4cac454bad52e6fa76f81268b1135718,male,30s,3.0,72.0
4cac61b3b31b6d88a5eb3efd9d8b2603,male,20s,1.0,20.0
4cac795572510967bead9282a1327ec4,female,20s,2.0,1477.0
4caccc4e9bae5a6df7d374b1d4515c35,male,20s,1.0,149.0
4cacdd947508a77c912c33277be12d7c,male,30s,4.0,1547.0
4caecc9186bd5335f19eb0ef618a2b5d,male,30s,5.0,902.0
4cafd3042111e886fc4299dbe2fedf7a,male,30s,1.0,3.0
4caff0fb154434ac287d5afc15701eb6,male,20s,2.0,305.0
4cb0114a05de86a737740048829b9d6a,male,30s,1.0,153.0
4cb0a482fc9c44da8c5f2b0556e027ed,male,20s,24.0,710.0
4cb17e6fc81cda5f780f6f768b596a9,male,20s,1.0,1139.0
4cb30a07589557e9dd3d8606967c9c60,male,20s,2.0,42.0
4cb30a941cd6bc4e0fd6c695d692ada0,female,20s,1.0,5.0
4cb37eb9cf6944bd4abae92750fac8c0,female,30s,2.0,107.0
4cb39a0a35ff5299591ee5685562917,male,30s,3.0,110.0
4cb432576891720a497f7fa5e74c5533,female,30s,1.0,64.0
4cb491a6c2f030a422085881d519ed08,female,20s,1.0,6.0
4cb58c4d9c959d881039c6f0ab25e891,male,10s,1.0,4.0
4cb69e27f762f6a2397725edcb4f2ff7,male,30s,5.0,1117.0
4cb87664975dc7cf1037d8a5deee51f7,male,20s,1.0,63.0
4cb98b10c1107c53ffe518697652314b,female,20s,1.0,9.0
4cbaa0c41c85aa89e95ed292e3aa70d9,male,30s,5.0,923.0
4cbb2b262792f0a1cd1de753e90b6c58,female,20s,2.0,357.0
4cbb33b790c65cd81ae8eb5d35413fb0,female,30s,1.0,26.0
4cbc67552e69b3973c1fd2af1a244940,male,30s,1.0,75.0
4cbcd892c6aac8e6533d6f155ebe7ba0,female,30s,2.0,436.0
4cbdae36bea4b4b45434f965e6295f7d,female,20s,1.0,74.0
4cbde69722c80e307fe7af70606e78e7,female,30s,1.0,7.0
4cbebe774d354ec4719ef2aee2569169,male,20s,1.0,74.0
4cbf8931a6d075a67d0fd9555675730a,female,20s,2.0,1146.0
4cc10f14ded12d265833aac614bc44d2,male,20s,1.0,37.0
4cc2eb43241f75d5539e6bbf839e2f76,male,20s,2.0,430.0
4cc3252e4460e0e7fb7cba75d446dfe,female,20s,1.0,41.0
4cc45693c6ad093e08a024567aa8d600,male,20s,1.0,30.0
4cc5e8c867a3f7fe67d16cdd540d328d,female,20s,1.0,62.0
4cc75a537b17f50ebb5e63e8518f022f,male,20s,1.0,32.0
4cc7deb4a74951cfbfc9ddb60f1f6dfe,male,30s,1.0,32.0
4cc7ff3255822dc564f8bcbd4caf84c7,female,30s,1.0,22.0
4cc9ddafaf74cd341cee05554f97c15f,female,20s,1.0,176.0
4ccb470b49b26b7ec48cd6d5e92d420,female,30s,1.0,118.0
4ccb6f9a1b500026fa8175817e6b1649,male,30s,6.0,1133.0
4ccccbe359e27b035620d04818c1ecff,female,30s,2.0,960.0
4ccd1fc4b693df57666e4ac146eb65ce,female,30s,1.0,8.0
4ccd76d0251d82c84ac18cdc382be922,male,30s,1.0,16.0
4ccda2466cda3838bc17dad7b067b0c7,female,30s,1.0,73.0
4cce44640af2204cbcff368ede024ff3,female,20s,1.0,217.0
4ccf065030ca5466efc1961b8e53bd7c,male,20s,2.0,306.0
4ccf9fd328c77e46f8ec25acd4eaa69,male,30s,1.0,29.0
4cd0516902ea656668eeb44bed912cbb,female,20s,5.0,1126.0
4cd1a8740da6e107bcad781851954f9e,female,30s,1.0,9.0
4cd1e5f546dfa69ed9c117934390e253,female,30s,2.0,73.0
4cd205029437e0dbd886c45bf8e3b25d,male,20s,1.0,36.0
4cd2ad64d665d5ad7c28bc31606e291,male,20s,1.0,31.0
4cd3f4aa47388a330aa54b7c0239be27,female,30s,4.0,1019.0
4cd3f6258b10cc4fdb140fdff30827da,female,20s,1.0,17.0
4cd402c2636aee9ca776cbfccce3069b,female,10s,2.0,118.0
4cd45dafb03ae97004bbdb71fb4098ac,male,30s,3.0,1170.0
4cd68ef87e9a7e28befd4547de73ace8,male,10s,1.0,51.0
4cd6b74d9d66b5c92bd9e61a7866071d,male,20s,1.0,3.0
4cd87ea8bd75cdbd8c770375e7473824,female,20s,1.0,30.0
4cd893f9c309d2c2c81eedc7b15743b7,female,20s,1.0,18.0
4cd95f2bc2a0fbde0d417c7c39adee43,female,20s,2.0,983.0
4cda91a5d08d056a12b0087395ee00b4,female,30s,1.0,27.0
4cdd309397a6dcd506b538b602f61be6,male,30s,1.0,41.0
4cde36cd6f06c9f42dbe185643c6a6e3,female,30s,1.0,6.0
4cdfda691fd948dbce1babc33de916b8,male,30s,1.0,429.0
4ce01fec22e5bd91d89458e83568e45,male,20s,1.0,18.0
4ce1c0f1ee22a9454f282b128f7f0faa,female,30s,1.0,21.0
4ce343f19914e6f4f598047fbcb32cc2,female,30s,1.0,19.0
4ce3d89c2c28ebec027e961cc7144f79,male,20s,1.0,22.0
4ce49f0f07525ccae5672b54c31287e3,male,20s,1.0,505.0
4ce51d2fb88fd1c538d860247a17f225,female,20s,1.0,28.0
4ce520c38747df604cac191f8d0c573f,female,20s,1.0,11.0
4ce6573b06887bc6beb6862cd24c3b21,female,20s,1.0,127.0
4ce95c5600c0102f28ac3f103e71c5ab,female,30s,1.0,76.0
4ce97b138578e1cbafa37ca3ab488f12,male,30s,1.0,19.0
4cea9b5097219b8eb589e889dd27d550,female,20s,1.0,634.0
4ceb0ef96a2df2d8532743a5755cec9f,female,30s,1.0,37.0
4ceb9eefb89f298ec589be33946bea13,female,30s,1.0,71.0
4cecd2b5e85d95d67dcfb46d88693907,female,20s,2.0,140.0
4cece70c3d5e49ef930b7ba3f54f4644,male,20s,2.0,163.0
4ced18991bf6e4b53d8a1d02ec64cf87,male,20s,1.0,4.0
4ced3b475ddb9ff2139474f563d33aa6,female,20s,3.0,105.0
4ced4ddbce2999c55c5df73791cb7f98,female,30s,1.0,6.0
4ceea65232a1b6fbdf4dca9a8f4aaf6d,male,30s,1.0,71.0
4ceee43d2e50af9e982f7b2e4213d47f,female,30s,1.0,23.0
4cef42dd7fae0557dd828fa338fd99a3,male,20s,5.0,1252.0
4cf0663ed19bc8e912deaffa71cb4539,male,20s,1.0,70.0
4cf0faefb40eba75397f246310de0bce,male,20s,1.0,11.0
4cf1bca01d43173b14b42a21919ccbf6,male,10s,1.0,14.0
4cf1d18db898a7f4d02d65e9c727bb2,female,20s,4.0,480.0
4cf21ecb1646aa5e6745517067131cde,female,30s,1.0,257.0
4cf43e99bb2f817405027c382786b869,female,30s,1.0,33.0
4cf4bd4c300c5623610a2d0539e807b0,female,20s,4.0,167.0
4cf645e25b1a4894333923bee4193033,female,10s,1.0,28.0
4cf68cc7cacddeedd3fd54115940ca33,male,20s,1.0,235.0
4cf6bf34327543adec7c5bbb0cd1566a,female,20s,1.0,58.0
4cf72202da424b0abfc6637db1a8b9eb,male,30s,6.0,1228.0
4cf730ef8e9b89fa40e2748400affeb7,female,30s,1.0,11.0
4cf73f67c26bb51119f14e03d98f2b43,female,20s,1.0,73.0
4cf840cde7800b8604f660de0559ebad,male,20s,1.0,39.0
4cf943fb7bd4698246ba05d49e07d512,female,30s,1.0,8.0
4cf9a6ce6abeedcffb61ceca3fda51fc,male,30s,2.0,497.0
4cf9a79cccde8791b5f1082b435d1431,male,20s,1.0,29.0
4cfa1f1db1e7e487e741812d67d4e9a5,male,20s,2.0,28.0
4cfa4255be7aae350f1302669fdbaa50,male,20s,1.0,49.0
4cfb5b5d68e3e3b96a7ed9a5d6304625,male,20s,1.0,133.0
4cfb97f06ce57078555d71ca518ffed6,male,20s,2.0,57.0
4cfbeacd4be83d0d724aa7ec7821c29f,female,30s,1.0,48.0
4cfc35e2ba8145c446187298cc37f11d,female,30s,1.0,31.0
4cfc8a281cd01c55fbab9d4e308fb64e,female,20s,4.0,1048.0
4cfd3c77005cf3d56f5836fe990b8164,female,30s,2.0,48.0
4cfd5e757daec8cbf444941a4b1683e1,male,20s,1.0,48.0
4cfeab49f4029c1b59859e659ad2eae6,female,20s,1.0,11.0
4cfed2cb8f6354accb755b687e03299a,female,20s,1.0,31.0
4cff03356bacedeb06e424397ec37ca5,male,20s,3.0,300.0
4d007f2f8d11d99e97c9bda0a32eeea4,female,20s,1.0,49.0
4d0248124841c4245d35ae481dba3a45,male,20s,1.0,10.0
4d02ad5c85e6abf017f45ca37ed02aac,male,30s,1.0,561.0
4d03657b06e409f0c6225eca4efa048a,male,20s,1.0,32.0
4d03ae46851d68ad0abfb08125de2543,male,20s,1.0,30.0
4d067bc17af3ef04c90ab176177fc447,female,30s,1.0,3.0
4d077a2244c7e354bc0e36704da9c1d6,male,30s,1.0,90.0
4d0abd0405388984218e0e7418a2805f,male,20s,1.0,193.0
4d0b77bca4d4a0c0cf404ef9fe5c9e34,male,20s,1.0,215.0
4d0bb55e87e9be164739067de158590e,female,20s,2.0,54.0
4d0bbb03bd03a79b67aa2aff4063c823,female,30s,4.0,1241.0
4d0c0e8a16e5c3b1fe5c05598f18c181,female,20s,2.0,380.0
4d0d3a71a01a26d1f64f38e843904f43,male,30s,3.0,129.0
4d0d71b4988bf815f28c0dbdce227a8a,female,30s,1.0,5.0
4d0db6eb0a2e06870acbe6a4fbe07a02,male,30s,1.0,1020.0
4d0e36fd0aafc921681e854fb7e220a8,male,30s,1.0,106.0
4d0f0e7a6d8b2b85dfcd5e44925ec74a,male,30s,1.0,14.0
4d103d622eb962bf039461707a93d080,female,20s,1.0,23.0
4d104dff4978c2d05e72f8c634d5f021,female,20s,2.0,21.0
4d12caec628c90bc1c7112d17f369f08,male,20s,1.0,75.0
4d14cc0b8a71fa9f63127c541294b021,male,30s,3.0,1358.0
4d15bb968004ab623b84a7b837ace04f,female,30s,1.0,12.0
4d16122e11bc9e7d45c209e4a216ef6e,female,30s,5.0,1356.0
4d168cc8f131414fb23ac4fe5a6d94b6,male,20s,1.0,9.0
4d1764180d4b3bd8b8792f049e8fc271,male,30s,2.0,875.0
4d196391ec7d4e53703486068f926981,female,30s,1.0,27.0
4d1a40ac89b35ced68e31ae3fd7c5a07,male,30s,1.0,20.0
4d1a9b833451973ba05d21b67c891cca,male,20s,1.0,24.0
4d1b80bd92685bd016c33a29a9116a66,male,30s,1.0,42.0
4d1c2455a25134f910fa48ab9127879f,female,20s,2.0,105.0
4d201eaf8b4efb6c7b865394b2b5b0a3,female,30s,2.0,1097.0
4d20bd5a0c1b745c6641481f20045a31,male,30s,4.0,327.0
4d20c62e157344180ab6f0e1b787c7eb,male,30s,1.0,3.0
4d20df8f1977575c93a878f337d6b295,female,10s,1.0,49.0
4d22ebcf2c61016216510b92565c8ca9,male,20s,1.0,60.0
4d235eaca8781380115caa0b754dbc78,male,10s,2.0,231.0
4d24d19770b1aa3be75406022527f5bf,male,20s,1.0,5.0
4d25b9b701181aff11e2da74a0c02f1d,male,20s,1.0,846.0
4d261ed500adfd9a23628255fccee7a9,female,20s,1.0,31.0
4d271f2efd55dd0e9a0e5215a9e269d8,female,20s,4.0,317.0
4d276c9a477e5c2cec07afbfe109a521,female,20s,1.0,18.0
4d27f9a2de16c750dad477462f8a0e55,male,10s,1.0,7.0
4d290494d6cb0315f9a8eb6d52f6563e,male,30s,6.0,337.0
4d2a6699919f0df5a68cde43d8f304f7,female,30s,2.0,420.0
4d2b33483e2b445f9c8f4c61333752ea,female,20s,1.0,146.0
4d2b4a9eb2c2ab10ef73948c54140ca1,female,10s,1.0,92.0
4d2c0bdcd35bd2a999eff3cf18db175b,female,30s,1.0,67.0
4d2c2fb6d7d13ec5a04dc88983985131,female,30s,1.0,52.0
4d2e93fc7ef65d1cfb4b5cda4333f0b1,female,20s,2.0,269.0
4d2f2084b8290a9ad4c348199c2f4cde,male,30s,1.0,577.0
4d2fa00dae091a318f0cc3b65b86da42,male,30s,1.0,6.0
4d3061d0319a36d167580a813e8d767f,female,30s,1.0,37.0
4d3082ea6d0c174d2ecc34bd0c0b2ded,male,20s,1.0,18.0
4d30e45057615d5b80920d7374a6290a,female,20s,7.0,967.0
4d33e5d5ca5694a46892b17395b09a2b,male,20s,2.0,115.0
4d341f45f9126177a3ce12c225fb3957,male,30s,1.0,5.0
4d34569b145e64c2b2e56914f2c49927,male,20s,1.0,18.0
4d34b03472dfcec94d5ae23ca96399d5,female,20s,1.0,16.0
4d34c43fcd5b7942fc8ac5f861292626,female,20s,4.0,397.0
4d35386a267cf716ef661eb5439daf12,male,30s,1.0,95.0
4d364973423986ae314a6a77f5be1b52,male,20s,1.0,26.0
4d38179c916c12a580cbe2ba30cee593,female,30s,1.0,9.0
4d3af50e1ce947e4a04c9f813614d86f,female,10s,1.0,10.0
4d3b0d5036a2ac9872740c791d15abb,male,20s,1.0,177.0
4d3c1c1947e7c5090dde735f38423cd7,male,20s,3.0,767.0
4d3c8d97ddd30e39b70ffb8de5aba65,female,30s,1.0,19.0
4d3ce14efb1e6ab8c60b19ff3defe0a8,male,20s,1.0,85.0
4d3df0d44c655f276dbc84d6b0355ae7,male,20s,1.0,38.0
4d3eaaf505b3204399dfc6bcd80b4b04,female,20s,1.0,58.0
4d406b104aa40bf6a4d0f7a5089c892e,male,30s,1.0,10.0
4d40a78fb0010ce10a1801633188909a,female,30s,1.0,18.0
4d40a9b8dea7d0ff64f89cc9325466eb,male,30s,1.0,60.0
4d41329beff3c77bdffa8ca14b5d8a8a,female,30s,5.0,1022.0
4d4211f3f511ef7f0a955d56c3f4e2e,male,20s,1.0,172.0
4d43af3ba19b2337bfcd1d3c3d5df58b,male,20s,1.0,20.0
4d45285dcfd04b06f6e4a604c5e35d7e,female,20s,1.0,21.0
4d4628654c12aec9ab933789e6838748,female,10s,2.0,60.0
4d46a112a00022f3bd71085b3b1fcd3e,female,20s,4.0,1291.0
4d47dea46754f9cb4c0afe7fdf055646,male,30s,2.0,3737.0
4d48abffe7b05c45405488be7ffddcd0,female,20s,1.0,95.0
4d48ec2451bdf64a9df69b7c2e6c95e9,male,20s,1.0,18.0
4d4abc55fcde891f146e34645ad870ff,female,20s,2.0,42.0
4d4b14e27cb8d8019997b7d73a546262,female,20s,1.0,8.0
4d4c7b47f8a4fc77cbc3cda3f62471bc,female,20s,1.0,3.0
4d4ca65ba6a3d468bf04f55727e99dec,male,20s,1.0,31.0
4d4d5dadc8c680c203d2a768cc97ab4f,female,20s,3.0,279.0
4d4e5c55de5ce0188ebf517c6f19ab9e,female,20s,1.0,30.0
4d4f45729812c5e27094d44a495fc166,male,30s,1.0,25.0
4d4f8ed62b127c61459c2daf3504a008,female,30s,1.0,108.0
4d4fd6b0af0f0cf7643b58c284786b52,female,20s,1.0,91.0
4d4fea2ca12769a98b0cfb65fb88af0e,female,20s,1.0,163.0
4d5127b9595f33c7c10facff657d86e7,female,30s,3.0,1351.0
4d51e1b71c7341dc4158e40ad9869d8a,male,30s,1.0,26.0
4d52690081d930b59932c15d315d6d7c,male,20s,1.0,14.0
4d53be71498749a9b35aea4ffa3e9d4a,male,30s,1.0,54.0
4d546085234d6d9f1640a674b927baf,female,30s,1.0,41.0
4d55a3e1fcf5ff5e2bb7af0c604d563,male,20s,1.0,343.0
4d55d452e3dcf4b72edfbc4ab953d82f,female,30s,1.0,9.0
4d5842effe61952896c218ec483fc3ee,male,20s,1.0,56.0
4d58f1f9c75d7cbf56014a31c91d4397,female,20s,1.0,83.0
4d59e04a30b605a47119b4ee11dfecfb,male,30s,1.0,541.0
4d5a5e769baf088c13e1f139c50dc301,female,20s,1.0,13.0
4d5af756504ff7e19aed0e58852df0b0,male,30s,3.0,1453.0
4d5cf4f29adc8b5e63ac7224fc9d79f1,female,20s,3.0,42.0
4d5d5e0b22669316f7711b68f0c07a6,female,20s,1.0,39.0
4d5ecd0e564e794ee721e4c08fe5b740,female,20s,2.0,49.0
4d5ed6ba743bbc817b08b7570d620deb,male,20s,2.0,456.0
4d5f1f196385fd8375b6a6842a6a9b76,female,30s,2.0,1263.0
4d5f7b3a42bd48e044693d778b8064b1,female,20s,1.0,36.0
4d60189c1dbeca9d79eaf3424a76b20,male,20s,1.0,222.0
4d62fca8e70bd8defff93d78eed78f79,female,20s,8.0,420.0
4d641956e9a2e8075cbd5e9d516d1df4,male,30s,2.0,26.0
4d642430c4d9267d9debf7f5e659937f,female,20s,1.0,186.0
4d65caeaeee31136042cbc28fe732f20,male,30s,1.0,22.0
4d6728178ac7a7a920c963a5e35e2d2b,male,30s,1.0,87.0
4d673dbd81fc1552cd5f34dc338b6cfe,female,30s,1.0,8.0
4d69869fe4f21ac594b326b98b722be,female,30s,4.0,1199.0
4d69dfd13bdd9a8668b3d21f1c916083,male,20s,2.0,196.0
4d6a437cb3cb1885c11e5947948a8cc7,male,30s,1.0,23.0
4d6ab6b4cab2a7cd9f956b1815089817,female,20s,2.0,184.0
4d6ae900205ebff3bc56b307cede9564,male,20s,1.0,19.0
4d6b4d2049ff4180154fbb22a1d7cf4a,female,20s,1.0,11.0
4d6d6beac2c597958af8c03db47e6094,female,30s,2.0,38.0
4d6eae2498d3167e749c97813ef292d9,female,20s,5.0,435.0
4d702e2bb46722d07b7b6ec064dba673,male,30s,1.0,20.0
4d7070107907c57952e939106d09b9f2,male,20s,1.0,40.0
4d70a68c619ab471e145263a37c1a646,male,30s,1.0,10.0
4d71898e7215b940ff7d32e7d051ba5a,female,20s,1.0,70.0
4d7244207fa7dacc9ca6675f89eb8f49,male,30s,1.0,91.0
4d7290befe3d751abcfd34f02fa521e5,male,20s,1.0,16.0
4d72f4d30de48a4643e0e170122d975b,male,20s,1.0,128.0
4d74fcd61b614e12e978faee85011985,male,30s,1.0,285.0
4d75f4f0e1a88e217f851bb6b5922eb6,female,20s,1.0,25.0
4d760f77913a6594b2492f9a910b8e9,male,20s,1.0,7.0
4d764fc9bee795fc36856c14431983c0,male,20s,1.0,24.0
4d76abdfa57860c2f392a2b6301d5c3a,male,30s,1.0,1354.0
4d76b5efb58b1f596d2546e617c6dbf5,female,30s,1.0,3.0
4d7786619bd9b73f9097db08ec834450,female,20s,1.0,35.0
4d77960efc8f7fc3fa779839896abcec,male,20s,2.0,42.0
4d77e697e556df89aea7b4b9ff366a8b,male,30s,1.0,77.0
4d78432fc00b602b3cef1e6cbce3f7cb,male,20s,2.0,1161.0
4d796fd2aae8a437f6944a924a4c405f,female,20s,3.0,1039.0
4d7b2b7418ffc9e060800f7ec02ea3b6,female,20s,3.0,435.0
4d7b7b87505ee2ca521750e407bf6bbb,male,20s,1.0,7.0
4d7cdd5be17710e1d337622bfa9638f1,female,20s,1.0,70.0
4d7d89ddd86805bc24894f23e85de67a,female,30s,1.0,31.0
4d7decfd4624b2b67f8b18f3ab950f67,female,20s,2.0,492.0
4d80dd5b694d9ae6af315fa8a5e079b7,female,20s,1.0,41.0
4d82762360e99cf088513673432a4296,female,20s,1.0,55.0
4d834a2e70d360dfe960ab88b6107eb5,female,20s,1.0,137.0
4d84a958f05324dc3e18128cb612ba42,male,20s,1.0,10.0
4d84f270a57d92857c59d1ce3ec3e881,male,20s,1.0,71.0
4d8644b0b1e13bf904434307bb476ef2,male,30s,1.0,40.0
4d8772667fe490d47315371244a60b7a,male,20s,1.0,16.0
4d8779a487a162391998076e2f1460d9,male,30s,1.0,143.0
4d8799566aea676c31e06cfec7de9fc1,male,20s,1.0,55.0
4d88b88c0396ef8e844808c6239f55fa,male,10s,2.0,72.0
4d8a15aadec9d9de86e1832c4bc2fd26,male,30s,1.0,30.0
4d8b1da4be4253975e8bd76eccfcce3f,female,20s,1.0,3609.0
4d8b8aedb73eb510ba2e46c7cc4111c4,male,20s,1.0,36.0
4d8bda1fda8264c1f629632dbf00335b,male,30s,1.0,9.0
4d8be91d29fb6f672b765f588a67503d,male,20s,1.0,113.0
4d8c515b2080b1e205f4e118a9f9f2d4,male,30s,3.0,1339.0
4d8ca300563735eb19380b0026d6d17d,female,30s,1.0,119.0
